"78673;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78674;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"78683;MANEUVER ABRUPT;MANEUVER ABRUPT;AMAN"
"78684;FIRE IN SOIL;FIRE / SMOKE (SEM IMPACT) | FIRE IN SOIL;F-NI"
"78695;TURBULENCE;TURBULENCE;TURB"
"78696;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78697;COLLISION WITH FAUNA;COLLISION WITH FAUNA;WILD"
"78698;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78699;TRACK TOUR;TRACK TOUR;RE"
"78700;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78701;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78702;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"78703;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"78704;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78706;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78707;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78708;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78709;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78710;OPERATION AT LOW ALTITUDE;OPERATION AT LOW ALTITUDE;LALT"
"78711;LANDING IN PLACE NOT PROVIDED;OTHER | LANDING IN PLACE NOT PROVIDED;OTHR"
"78712;CONTROLLED FLYING AGAINST LAND;CONTROLLED FLYING AGAINST LAND;CFIT"
"78713;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"78714;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"78714;TRACK TOUR;TRACK TOUR;RE"
"78715;INDETERMINATE;INDETERMINATE;UNK"
"78716;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78717;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"78718;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78719;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78720;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78721;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78722;CONTROLLED FLYING AGAINST LAND;CONTROLLED FLYING AGAINST LAND;CFIT"
"78723;SMOKE IN THE CABIN;FIRE / SMOKE (SEM IMPACT) | SMOKE IN THE CABIN;F-NI"
"78724;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78725;LOSS ON FLYING COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | LOSS ON FLYING COMPONENT;SCF-NP"
"78726;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78727;TRACK TOUR;TRACK TOUR;RE"
"78728;INDETERMINATE;INDETERMINATE;UNK"
"78730;COLLISION WITH FAUNA;COLLISION WITH FAUNA;WILD"
"78731;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78732;LACK OF FUEL;FUEL | LACK OF FUEL;FUEL"
"78733;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78735;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78737;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78738;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78740;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78741;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78742;TRACK TOUR;TRACK TOUR;RE"
"78743;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78743;TRACK TOUR;TRACK TOUR;RE"
"78744;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78745;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"78746;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"78747;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78748;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78748;TRACK TOUR;TRACK TOUR;RE"
"78749;TRACK TOUR;TRACK TOUR;RE"
"78749;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"78750;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"78751;LANDING LONG;TRACK TOUR | LANDING LONG;RE"
"78752;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78753;Awareness of loss;OTHER | Awareness of loss;OTHR"
"78754;TRACK TOUR;TRACK TOUR;RE"
"78755;INDETERMINATE;INDETERMINATE;UNK"
"78756;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"78757;INDETERMINATE;INDETERMINATE;UNK"
"78758;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"78759;OTHERS;OTHERS;OTHR"
"78760;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78761;TRACK TOUR;TRACK TOUR;RE"
"78762;WITH HELIX;FAILURE OR IMPROPER ENGINE OPERATION | WITH HELIX;SCF-PP"
"78763;COLLISION WITH OBSTACLES IN SOIL;COLLISION IN SOIL | COLLISION WITH OBSTACLES IN SOIL;GCOL"
"78764;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"78765;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78766;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78767;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78768;LANDING LONG;TRACK TOUR | LANDING LONG;RE"
"78769;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78770;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"78771;COMPONENT OF LOSS IN SOIL;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | COMPONENT OF LOSS IN SOIL;SCF-NP"
"78772;INDETERMINATE;INDETERMINATE;UNK"
"78773;MANEUVER ABRUPT;MANEUVER ABRUPT;AMAN"
"78774;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"78775;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"78776;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"78777;LANDING IN PLACE NOT PROVIDED;OTHER | LANDING IN PLACE NOT PROVIDED;OTHR"
"78778;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"78779;OPERATION AT LOW ALTITUDE;OPERATION AT LOW ALTITUDE;LALT"
"78780;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"78781;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78782;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78783;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"78784;LACK OF FUEL;FUEL | LACK OF FUEL;FUEL"
"78785;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78786;CONTROLLED FLYING AGAINST LAND;CONTROLLED FLYING AGAINST LAND;CFIT"
"78787;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"78788;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78789;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78790;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78791;COLLISION WITH FAUNA;COLLISION WITH FAUNA;WILD"
"78792;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78793;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78795;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78796;INDETERMINATE;INDETERMINATE;UNK"
"78797;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78798;WITH FLIGHT CONTROLS;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH FLIGHT CONTROLS;SCF-NP"
"78799;AIR TRAFFIC;SEPARATION OF LOSS / COLLISION IN FLIGHT | AIR TRAFFIC;MAC"
"78800;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"78810;AIR TRAFFIC MANAGEMENT (ATM) / COMMUNICATION NAVIGATION SERVICE MONITORING OR (CNS);AIR TRAFFIC MANAGEMENT (ATM) / COMMUNICATION NAVIGATION SERVICE MONITORING OR (CNS);ATM/CNS"
"78811;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78812;INDETERMINATE;INDETERMINATE;UNK"
"78813;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78814;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78816;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78817;TRACK TOUR;TRACK TOUR;RE"
"78818;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"78819;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78820;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"78821;OPERATIONS IN SOIL;OPERATIONS IN SOIL;[RAMP]"
"78822;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78823;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"78824;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"78826;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78828;OTHERS;OTHERS;OTHR"
"78830;INDETERMINATE;INDETERMINATE;UNK"
"78831;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78832;FALLING SHORT LANDING / TRAIL BEYOND;FALLING SHORT LANDING / TRAIL BEYOND;USOS"
"78833;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"78834;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78835;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78836;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78837;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"78838;TRACK TOUR;TRACK TOUR;RE"
"78838;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78839;Incursion into LANE;Incursion into LANE;RI"
"78855;FAILURE OR IMPROPER ENGINE OPERATION;FAILURE OR IMPROPER ENGINE OPERATION;SCF-PP"
"78856;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"78857;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78858;LOSS ON FLYING COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | LOSS ON FLYING COMPONENT;SCF-NP"
"78859;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"78860;COLLISION WITH OBSTACLES IN SOIL;COLLISION IN SOIL | COLLISION WITH OBSTACLES IN SOIL;GCOL"
"78861;LANDING IN PLACE NOT PROVIDED;OTHER | LANDING IN PLACE NOT PROVIDED;OTHR"
"78862;FAILURE OR IMPROPER ENGINE OPERATION;FAILURE OR IMPROPER ENGINE OPERATION;SCF-PP"
"78863;FAILURE OR IMPROPER ENGINE OPERATION;FAILURE OR IMPROPER ENGINE OPERATION;SCF-PP"
"78864;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78865;SEPARATION OF LOSS / midair collisions;SEPARATION OF LOSS / COLLISION IN FLIGHT | SEPARATION OF LOSS / midair collisions;MAC"
"78866;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"78867;OTHERS;OTHERS;OTHR"
"78868;OTHERS;OTHERS;OTHR"
"78869;PHYSIOLOGICAL PROBLEMS;OTHER | PHYSIOLOGICAL PROBLEMS;OTHR"
"78870;OPERATION AT LOW ALTITUDE;OPERATION AT LOW ALTITUDE;LALT"
"78872;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78873;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78874;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"78875;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78876;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78877;OPERATION AT LOW ALTITUDE;OPERATION AT LOW ALTITUDE;LALT"
"78878;LOAD RELEASE;OTHER | LOAD RELEASE;OTHR"
"78879;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"78880;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78881;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78882;FAILURE OR IMPROPER ENGINE OPERATION;FAILURE OR IMPROPER ENGINE OPERATION;SCF-PP"
"78883;OTHERS;OTHERS;OTHR"
"78884;FAILURE OR IMPROPER ENGINE OPERATION;FAILURE OR IMPROPER ENGINE OPERATION;SCF-PP"
"78885;OTHERS;OTHERS;OTHR"
"78886;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78887;OTHERS;OTHERS;OTHR"
"78888;LOSS ON FLYING COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | LOSS ON FLYING COMPONENT;SCF-NP"
"78889;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78890;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78891;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78892;OTHERS;OTHERS;OTHR"
"78893;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"78894;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"78895;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"78896;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"78897;AIR TRAFFIC;SEPARATION OF LOSS / COLLISION IN FLIGHT | AIR TRAFFIC;MAC"
"78898;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"78899;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78900;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78901;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78902;AERODROME;AERODROME;ADRM"
"78903;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78904;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78905;OTHERS;OTHERS;OTHR"
"78906;INDETERMINATE;INDETERMINATE;UNK"
"78907;Incursion into LANE;Incursion into LANE;RI"
"78908;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78909;TURBULENCE;TURBULENCE;TURB"
"78910;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78911;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78912;OTHERS;OTHERS;OTHR"
"78913;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78914;OTHERS;OTHERS;OTHR"
"78915;BLOWING REACTOR;OTHER | BLOWING REACTOR;OTHR"
"78916;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78917;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78918;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78919;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78920;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"78921;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78922;TURBULENCE;TURBULENCE;TURB"
"78923;OTHERS;OTHERS;OTHR"
"78924;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78925;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78926;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"78927;RELIEF NOT INTENTIONAL / EXPLOSIVE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | RELIEF NOT INTENTIONAL / EXPLOSIVE;SCF-NP"
"78928;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78929;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78930;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78932;OPERATION AT LOW ALTITUDE;OPERATION AT LOW ALTITUDE;LALT"
"78933;FAILURE OR IMPROPER ENGINE OPERATION;FAILURE OR IMPROPER ENGINE OPERATION;SCF-PP"
"78934;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78935;MANEUVER ABRUPT;MANEUVER ABRUPT;AMAN"
"78936;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78937;LANDING IN PLACE NOT PROVIDED;OTHER | LANDING IN PLACE NOT PROVIDED;OTHR"
"78938;FAILURE OR IMPROPER ENGINE OPERATION;FAILURE OR IMPROPER ENGINE OPERATION;SCF-PP"
"78939;FAILURE OR IMPROPER ENGINE OPERATION;FAILURE OR IMPROPER ENGINE OPERATION;SCF-PP"
"78940;AERODROME;AERODROME;ADRM"
"78941;OPERATION AT LOW ALTITUDE;OPERATION AT LOW ALTITUDE;LALT"
"78942;AIR TRAFFIC MANAGEMENT (ATM) / COMMUNICATION NAVIGATION SERVICE MONITORING OR (CNS);AIR TRAFFIC MANAGEMENT (ATM) / COMMUNICATION NAVIGATION SERVICE MONITORING OR (CNS);ATM/CNS"
"78943;OTHERS;OTHERS;OTHR"
"78944;OTHERS;OTHERS;OTHR"
"78945;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78945;TRACK TOUR;TRACK TOUR;RE"
"78946;LANDING IN PLACE NOT PROVIDED;OTHER | LANDING IN PLACE NOT PROVIDED;OTHR"
"78947;COLLISION WITH OBSTACLES IN SOIL;COLLISION IN SOIL | COLLISION WITH OBSTACLES IN SOIL;GCOL"
"78948;OTHERS;OTHERS;OTHR"
"78949;LANDING IN PLACE NOT PROVIDED;OTHER | LANDING IN PLACE NOT PROVIDED;OTHR"
"78950;OTHERS;OTHERS;OTHR"
"78951;WITH TO SCREEN / WINDOW / DOOR;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH TO SCREEN / WINDOW / DOOR;SCF-NP"
"78952;WITH FLIGHT CONTROLS;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH FLIGHT CONTROLS;SCF-NP"
"78953;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78954;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78955;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78956;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"78957;OVERHEATING;FAILURE OR IMPROPER ENGINE OPERATION | OVERHEATING;SCF-PP"
"78958;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78959;WITH ROTOR;FAILURE OR IMPROPER ENGINE OPERATION | WITH ROTOR;SCF-PP"
"78960;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78961;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"78962;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78963;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"78964;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"78965;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"78966;INVOLUNTARY MOTOR COURT;OTHER | INVOLUNTARY MOTOR COURT;OTHR"
